Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
3763268,1211439600000.0,Fast,84471.5175318526,,0.4826592694,187.7544555664,72204800.0,,,2458000.5,,45.30424849768747,87.94026097926843,1.542121260437367,2458221.3894642014,186.021928004312,0.7876250351033828,2008.0,5.0,22.0,Low,,False
3410588,1212908400000.0,Very Slow,29323.5719492741,18220.5272481476,0.0595773703,23.1755981445,,5538062.5,3.512,2458000.5,2.15444954326276,,200.7386637480724,3.257529750235038,2458108.5049202847,326.3377513668854,,2008.0,,8.0,High,High,False
3412892,1212908400000.0,Slow,48456.8606254288,,0.0285764083,11.1162223816,,2656343.0,,2454616.5,1.353657467424559,72.19153352711909,265.6675323057217,,,318.7913719625093,0.6258076947783398,2008.0,6.0,8.0,Low,High,False
3530352,1212908400000.0,Very Fast,125606.3079755667,78046.8750862626,0.4532290093,176.3060913086,67802096.0,42130268.0,3.828,2455371.5,1.62798169635382,228.4510473250473,,2.873691552568736,2455430.6536741494,331.9319965031877,,2008.0,,8.0,,High,False
3518265,1212908400000.0,Very Slow,,10412.2739713149,0.1698893858,66.0869750977,25415092.0,15792206.0,6.017,2458000.5,1.011213823457285,,60.33528462538528,,,199.8673020218687,0.9692584081261504,,,8.0,Low,Medium,False
3718388,1212908400000.0,Very Slow,24028.3719343153,14930.2958832972,0.2385814997,92.8082046509,,22177536.0,,2458000.5,,46.212162525,219.5632118825759,3.444143526015624,,224.8179666616972,0.2798197678480442,2008.0,,8.0,High,Medium,False
3744851,1212908400000.0,Slow,68572.188543069,42608.091264442,0.3515154787,136.7395172119,,32675404.0,3.769,2458000.5,1.911474874593589,161.682021617258,31.48132035148402,,,195.8799789584668,,2008.0,6.0,8.0,Medium,High,False
3766499,1212908400000.0,Slow,,27768.3400280407,,77.8534088135,29940114.0,18603924.0,,,1.495287580757355,281.3490589312497,,,,26.05639769578316,0.5390350239572783,2008.0,6.0,8.0,,,True
2175921,1213513200000.0,,,31011.8562169809,0.4171042292,,62397904.0,,,,1.368937873285859,342.7965027778834,,2.031310366648278,,,0.6153588706391527,2008.0,6.0,15.0,Low,Low,False
3402642,,Very Slow,9958.4855581014,6187.8156513659,,68.9817886353,,16483953.0,5.244,2458000.5,1.208906796970771,147.2825544861749,50.19779903325218,1.422438267824004,,25.67916881142787,0.7415062993175736,2008.0,6.0,15.0,,Low,False
3607411,1213513200000.0,,,33997.857526641,0.1193551144,,17855270.0,,,2458000.5,0.8373312053829866,,169.7644635025984,1.353095158184205,2457925.32802098,96.69725435474744,1.286347061970432,2008.0,6.0,15.0,Low,,False
3772982,1213513200000.0,,15237.0558062032,9467.7139258044,0.2381991212,,,,,2458000.5,,,82.37875738472366,1.225157151986653,2458168.0323154554,214.1831525200857,0.870380422331601,2008.0,,15.0,Low,,False
3412932,,Slow,47533.6215326714,29535.5438906758,0.0227829846,8.8625812531,3408286.0,2117810.75,4.013,,1.709056813042574,89.3679936205124,,,,,0.4411327730711039,,6.0,22.0,Medium,High,False
3414403,1214118000000.0,Slow,52146.6232550281,32401.8837664368,0.0551284803,21.444978714,8247103.5,5124512.5,3.305,,2.258531471702524,12.59570941882536,199.3904147414787,3.725388734558431,2454599.7142327023,15.03748715548458,0.2903787650576374,2008.0,6.0,22.0,High,High,False
2088254,,Slow,43685.9610886951,27144.7573220284,0.4835579015,,,44949516.0,5.142,2458000.5,1.182134944476101,272.26806726401,140.0316773687173,1.92651108886167,2458035.258191389,333.3461063258945,0.7668377613699437,,,8.0,,Low,True
3275203,,Slow,62178.611651339,38635.3712230223,0.2414113886,93.9090270996,,22440590.0,,2458000.5,2.116372198877662,90.56972827780194,145.1416234350733,3.24192898592846,2457996.4671791997,1.290996088689194,0.3201223541761431,2008.0,,8.0,,,True
3409990,1215500400000.0,Slow,55739.1120090404,34634.116570284,0.4572714611,177.8786010742,68406840.0,42506036.0,,2458000.5,1.546900366446805,,,2.549984362586968,2458196.408725525,259.6391479549678,0.5122837269051148,2008.0,7.0,8.0,,,False
3449084,1215500400000.0,Very Slow,,16418.124999271,0.4968270606,193.2657318115,74324272.0,46182960.0,,,1.095616931634947,29.85475188330016,41.83968122640644,1.39769540288751,2457736.3535136194,,0.8594408081180085,2008.0,,8.0,Low,,False
2484795,1215500400000.0,Very Slow,26422.8674403475,16418.142271476,0.4968273093,193.2658233643,74324304.0,46182984.0,,2458000.5,,29.85204408495715,41.83420725847328,1.397615900343703,2458155.185468785,227.0419855823626,,,7.0,8.0,Low,,False
3767037,1215500400000.0,Very Slow,31408.8079802928,19516.2118253103,0.2888980676,,43218540.0,26854754.0,6.358,,,80.72052670803038,,1.222556328835721,,356.7806528537901,,,7.0,8.0,Low,Low,True
3414394,1216105200000.0,Slow,44123.0104205539,,0.0546716393,,,,3.745,,1.890231489416014,105.5143672770337,243.3588285529781,,,339.9646076748937,0.3792552340832935,,7.0,15.0,Medium,High,True
2090367,,Slow,48805.751599173,,0.1584531212,,,14729138.0,,2458000.5,1.155597489031694,,313.8042810912485,,,69.28647093969987,0.7934036418767813,2008.0,7.0,15.0,Low,Low,False
3102756,1216105200000.0,Very Slow,33035.7852568785,20527.1522336421,0.2123388714,82.5998153687,,,,2458000.5,0.9171413543662438,295.0406370400677,,,2458153.676955332,188.1129761134878,1.122146758393352,2008.0,,,Low,Low,False
3736203,,Very Slow,21036.5786987897,13071.3119142563,0.1425149704,55.4383239746,,13247595.0,4.611,2458000.5,1.442076654421826,89.8029788701269,239.4808437594485,1.799622038792415,2457866.2021146906,,,2008.0,,15.0,Medium,,False
3423200,1216710000000.0,Slow,61635.7145788333,38298.0360948312,0.04379746,17.0372123718,,4071228.25,3.674,2454685.5,1.891514992135772,122.8350625027551,108.989730624255,3.023293182481954,,23.32212510023855,0.3788692795382732,2008.0,,22.0,Medium,,False
3170231,1216710000000.0,,,,,146.4493865967,56320092.0,34995684.0,,2455713.5,,278.8182347787312,65.60857109513117,1.679485421630847,2455570.1171778035,,0.8204625532859842,2008.0,,22.0,Low,,True
3370284,1216710000000.0,Fast,,62850.5758187471,0.407960596,158.6966705322,,37922308.0,,2458000.5,1.56966186250079,334.5304616137541,19.30872544001352,,2458282.785446428,218.5237947973159,0.5011813644418445,2008.0,7.0,22.0,Medium,Low,False
3398088,1216710000000.0,,,11377.7539708641,0.1748782903,,,16255952.0,,,0.9530153275651996,277.3130502566006,34.95666452569318,1.067453119471668,2458077.991854019,,,2008.0,7.0,22.0,Low,Medium,False
3429819,,,25621.5886809621,15920.2588112345,0.1057134172,41.1225204468,15814503.0,9826676.0,4.42,,,16.02490819643261,315.9461726153972,2.041714648393788,2458152.9850652176,280.6100540045335,0.5206407977199559,2008.0,,22.0,Medium,Low,True
3674340,,Fast,86935.6774581116,54018.4491405694,0.3843585073,149.5154571533,57499212.0,35728356.0,4.851,2458000.5,,354.3228123692824,195.246542627296,,,94.7384812390406,0.6657641668560105,2008.0,7.0,22.0,Low,,False
3645088,1218178800000.0,Fast,87176.6262546772,54168.1653525243,0.2228335641,86.6822509766,33335426.0,20713674.0,3.722,2458000.5,1.848130611418522,207.8088853738873,203.590157159993,,2458407.085103818,,,2008.0,,8.0,Medium,Medium,False
2367390,1218178800000.0,,44477.4368140078,27636.5495581261,0.1997298109,77.6949005127,29879156.0,,4.559,,1.427668455099822,,278.5902747331319,1.947380285506805,,,0.5777806968149634,,8.0,8.0,Medium,,False
3175328,,Slow,,35763.8199648879,0.3622023758,140.8967285156,,33668816.0,5.845,2458000.5,,153.2475230271902,126.0857325811944,1.429166838580025,2458088.091445735,277.0764677808798,,2008.0,8.0,8.0,Low,Low,False
3248972,1218178800000.0,Slow,,38073.5213667083,0.3615871823,,,33611632.0,5.191,2458000.5,1.223833511852768,102.5220429130752,131.0165537573599,1.529069181218569,,,0.727981867587117,2008.0,8.0,8.0,Low,High,False
3423199,1218178800000.0,Very Slow,,12587.4659366606,0.1719418847,,,15982997.0,3.575,2458000.5,,89.78054410482702,238.5821026000082,3.106834834086796,2458096.3351352178,329.5725514514053,0.3174978412613679,2008.0,8.0,8.0,High,,False
3607480,1218178800000.0,Very Slow,26222.7627289138,16293.8049856409,0.2813502941,109.4452590942,42089404.0,26153144.0,,2458000.5,2.499197241708532,242.5553598131882,67.71141187653168,3.836197910868186,,,,,8.0,8.0,High,,False
3721991,1218178800000.0,Slow,,33876.864105049,0.1866093296,72.5910263062,,17346420.0,3.862,2458000.5,1.752017090134415,,341.7716965677623,2.850768641963274,2458124.7750452547,307.1821770366373,0.4250074731819434,2008.0,,8.0,Medium,Medium,False
3726446,,Very Slow,31720.3113671016,19709.7679158527,0.1252946075,48.73960495,18743808.0,11646862.0,5.099,,,,23.37959695759399,1.493909052734438,2457789.4388519754,148.5521376835525,0.7038345952059756,,,8.0,Low,,False
3581669,1218178800000.0,,121135.3169399381,75268.7751285965,,147.6026916504,56763624.0,35271280.0,6.307,2458000.5,,207.9357216803708,,1.55397192096194,2458130.2337377816,212.6059520355744,1.136127351948984,2008.0,8.0,8.0,Low,Low,True
3423604,1218783600000.0,Slow,76490.6942195428,47528.3427499153,0.1694045008,65.8983535767,,15747133.0,4.174,2454686.5,1.531154459308081,137.900967742593,,2.095697928957382,,322.0234801590677,,,8.0,15.0,,High,False
3426412,1218783600000.0,Very Slow,36917.5510496088,22939.1305396861,0.0366721274,14.2654571533,,3408887.25,,,1.373934537489678,128.5654608002042,134.1490567644893,,,38.35678897601228,0.6120050597335014,2008.0,8.0,15.0,Low,High,False
2035107,1218783600000.0,Very Slow,28215.0086200767,,0.0457675287,17.8035678864,,4254357.5,,2458000.5,1.137382468291201,139.3648563762292,206.944459911928,1.301513054082203,2457818.5348668606,147.8537891173436,,2008.0,8.0,15.0,Low,,True
2428694,1218783600000.0,Slow,,47430.2018713793,0.0598671777,23.2883319855,8956002.0,5565002.0,4.047,,1.601752868526499,133.5176673858652,288.2158725297416,,2457708.2609227644,,0.4861953582226779,2008.0,,,Medium,Low,False
3314048,1218783600000.0,Very Slow,21124.4037386435,13125.8829786032,0.0419076753,16.3020858765,6269299.0,,,,1.028346942990704,,288.8073597080477,1.160296943377525,2458047.711185225,315.3789808628657,0.9451366011009776,2008.0,8.0,15.0,Low,Medium,False
3409964,1218783600000.0,,,18978.7312701939,0.2205855878,85.8077926636,32999134.0,20504712.0,5.797,2458000.5,1.052079402640927,,242.293197578416,1.363711769686226,2457881.0856817695,109.0655767033018,0.9133375152985072,2008.0,,15.0,Low,Low,True
3423024,1218783600000.0,,,34683.2666567859,0.0445551072,17.3319377899,6665349.5,,,2458000.5,,129.6043210656755,284.1664291025365,2.032343563651658,,219.6767408119563,,2008.0,8.0,15.0,Low,,True
3725154,1218783600000.0,Very Slow,24980.5082770862,,0.207201769,,30996942.0,19260608.0,,,2.302213511457592,316.2736130450344,,3.416583849880325,2458531.9431509706,,,2008.0,,15.0,High,Medium,False
3424289,1219388400000.0,Fast,83492.3305317128,51878.8872684412,,,9841706.0,6115352.5,,2454694.5,1.864521680868988,146.2486950295823,260.2001123505798,2.966297665938539,2454752.9285843866,,0.3871265143864592,2008.0,8.0,22.0,Medium,,False
3426409,1219388400000.0,Slow,42668.2230170123,26512.3744629874,,,2965754.5,,3.922,2454706.5,1.785292896082656,156.8268464706979,122.7531099284209,2.671417557414777,2454662.3711396116,18.23318635168781,,2008.0,,,Medium,High,False
3275974,,Very Slow,,13893.6230780707,0.4221501369,,63152760.0,39241308.0,,2458000.5,1.284387938846949,,18.00979873299237,1.548202903196807,,183.7957925406161,,2008.0,8.0,22.0,,,False
3279865,1219388400000.0,,24825.8509054553,15425.8183028925,0.1071627801,,16031324.0,9961403.0,3.574,2458000.5,2.099463016253868,109.5366237735776,220.7055886646192,3.137911545580173,2458035.7510624304,348.5787420105588,,2008.0,8.0,22.0,High,Low,False
3363422,1219388400000.0,,81476.3180919478,50626.215538855,0.4773243707,185.67918396,71406712.0,44370072.0,4.198,2458000.5,1.540251138124411,93.1342301354502,240.443168262866,2.537791142170323,2458193.8363302792,260.3149026515757,,,8.0,,Medium,Low,False
3426411,1219388400000.0,Very Slow,,15438.1736102433,0.0698906835,27.1874771118,10455498.0,,,,2.317594644582269,101.7720330215043,240.3303631884608,3.5748640007899,2458575.418277333,199.3968823784234,,2008.0,8.0,22.0,High,,False
3648542,,Very Slow,24389.888785983,15154.9283959348,0.2330047814,90.6388626099,34857020.0,21659148.0,4.73,2458000.5,1.398441576165183,198.6458386069241,140.5208633337024,1.71141959488937,2457744.3214095253,152.6793895492856,0.5959880927848132,2008.0,9.0,8.0,Low,,False
2365014,,Slow,41842.732013478,,0.3518893935,136.884979248,52641904.0,32710164.0,,2458000.5,1.047754486878515,220.2476426617902,251.8996194446037,1.678409014200785,,63.46576873098592,0.9189984521515484,2008.0,,8.0,Low,,True
2446791,,Slow,66791.2119581898,41501.4616747985,0.0984096345,38.2813491821,14721872.0,9147747.0,,,2.238273125243234,21.55620932883063,,3.816605728289592,2458343.3987649614,259.0746243658113,0.2943299479237697,2008.0,,8.0,High,Low,True
3388355,1220857200000.0,Very Slow,25879.0222349124,16080.2180103543,0.2575755348,,38532752.0,23943142.0,,,1.055587937709187,195.7498864018714,355.2715255266803,1.271217455326894,,248.4437556427933,,,9.0,8.0,Low,Low,False
3589591,,Very Slow,30389.8177484063,18883.0509226139,0.3893769802,151.4676361084,58249964.0,36194852.0,6.141,2458000.5,0.9717092200054736,67.52576522660648,117.7802378567673,,2458071.7311666794,286.7057937042107,1.028962597593666,2008.0,,8.0,Low,Medium,False
3605760,1220857200000.0,Fast,,55486.5157902828,0.3630135463,141.2122650146,54306052.0,33744216.0,,,0.8972141839833276,222.2225909226548,,1.330726720586057,2457877.332671437,142.8418281242225,1.159737974270229,,9.0,8.0,Low,Low,False
3646915,1220857200000.0,,51284.4199631669,31866.1441710022,0.0602190004,23.4251918793,9008634.0,5597706.0,,2458000.5,1.818823967783011,336.1636582033192,81.0767088937063,2.920021246694201,2458378.7739579077,208.0066753864107,0.401807529797607,2008.0,9.0,8.0,Medium,,False
3741151,1220857200000.0,Very Slow,29872.35766466,18561.5213500216,0.3085918063,120.0422134399,46164680.0,28685402.0,,2458000.5,0.8503429056473876,,316.2954172370589,1.093064068034711,2458084.4940330368,254.4249320840256,1.25693533336523,2008.0,,8.0,Low,Medium,False
3430405,,Slow,44230.9644487048,27483.4012153632,0.4939202599,192.134979248,,,,2458000.5,2.22286174882967,10.00141140027769,296.8448795186803,3.2505663318656,2458283.6844136766,275.7820353329988,0.2973961863699814,2008.0,9.0,15.0,High,High,False
2066063,1221462000000.0,Fast,118911.1911999235,73886.7898875303,0.3063942434,,45835928.0,28481126.0,,,0.9909675638965778,351.8751141992348,151.1313673774323,1.704507314137918,,348.9739708355243,0.9991137012055512,2008.0,9.0,15.0,Low,Low,False
2420738,1221462000000.0,Slow,59287.371354995,36838.8669399968,0.4258882473,165.6705322266,63711976.0,39588784.0,6.085,2458000.5,0.9905192581079844,190.8281374089673,20.50418115872342,1.102833740642937,,,,,9.0,15.0,,Low,False
2424392,1221462000000.0,,,14029.7717896574,0.2866494037,111.5066223145,42882140.0,26645728.0,5.597,,1.103868110287068,29.13247159447186,,1.412977095838803,2457989.66640713,9.206632414288327,0.8498226326958682,2008.0,9.0,15.0,Low,Low,False
2446924,1221462000000.0,Slow,44580.7901388046,,0.1334909858,51.9279899597,19969966.0,12408762.0,6.925,2458000.5,0.8375016765854949,222.2447650070843,,1.203174801917183,2458006.5426675426,352.2294054888897,1.285954333255627,,9.0,,Low,Low,False
3407946,,Slow,,38207.9055273762,0.266690079,103.74243927,39896268.0,24790392.0,,2458000.5,1.50037991719483,,97.99237475440168,2.006751907288435,,345.6913812950137,0.5362931011615887,2008.0,,15.0,,Low,False
3467147,1221462000000.0,Slow,,32276.8167511426,0.4665636986,181.4932861328,69796936.0,43369804.0,,2455090.5,1.054598138841228,169.2987282813409,65.92257626456099,1.553801525383618,2455022.6096930047,61.78475737898149,0.910067432508902,2008.0,,15.0,Low,,False
3555015,1221462000000.0,Very Slow,,19763.5691165047,0.1479419273,57.5494117737,,13752062.0,6.221,,0.9672502266590602,,138.3584358488413,1.143741758633422,2458119.879540752,,,2008.0,9.0,15.0,Low,Medium,False
3426810,1222066800000.0,,,13719.1824248932,0.0740062564,28.7884349823,11071179.0,6879311.5,3.927,2454716.5,1.818326815868083,162.011920128954,212.6670979391973,2.580474621493838,,348.1136687657232,0.401972329410069,2008.0,,22.0,Medium,High,False
3092291,1222066800000.0,Slow,,40959.1796163721,0.3607361995,140.326385498,53965368.0,33532524.0,,2457600.5,,334.7540741408549,43.32414569134684,3.219352503294945,,,0.3692192212249173,2008.0,9.0,22.0,Medium,,False
3454530,1222066800000.0,Very Slow,,21612.6437511517,0.3063861667,119.1842193604,45834720.0,28480374.0,5.435,2454911.5,,4.320532390424529,86.28322877067059,1.388261144381925,2454830.326492468,65.8804064755835,0.8115998492459287,,9.0,22.0,Low,High,False
2469356,,,65918.6809295861,40959.3048253864,0.3607373712,140.3268432617,53965544.0,33532634.0,,,1.924915203740678,,,3.219956856265345,2457667.630970075,122.8457285039921,,,9.0,,,Low,False
3430492,1222066800000.0,Very Slow,30270.6306092131,18808.9926693747,0.1904686948,74.0923233032,28493712.0,17705172.0,5.61,2458000.5,1.094292144087019,12.31799321732722,241.7015971905415,,2457984.5365029094,13.74460265215551,0.8610019830985908,2008.0,9.0,22.0,Low,,False
3430308,1223449200000.0,Fast,,55142.5048657029,0.113686693,44.2241249084,,10567839.0,3.646,,1.820730676020307,194.412297797687,138.3167961269112,2.633845302941417,,,0.4011765228685764,2008.0,,8.0,Medium,High,False
3435543,,,8048.4163935919,,0.2981472625,,,27714520.0,3.319,2458000.5,,348.4472532841392,27.63554024489417,3.643533099830306,,106.8501543935488,0.2541287230245883,2008.0,,8.0,High,Medium,False
3648641,1223449200000.0,Slow,,44497.4761561413,0.4941514844,192.2249298096,73924008.0,45934248.0,4.541,2458000.5,1.415434404790393,15.08509081711114,,1.646876758583335,2457819.831137377,105.7432764354028,0.5852877739985686,2008.0,10.0,8.0,Low,,False
3448962,,Very Slow,16965.9084234554,10541.9557090076,0.1245114608,48.4349555969,,11574063.0,,,1.016847408626598,,215.4707759699843,1.137401673512938,,248.4275492080461,,2008.0,,8.0,Low,Medium,False
3693145,,Fast,85830.8540919131,53331.9548661668,0.3966788851,154.30809021,59342320.0,,4.214,2458000.5,1.600610310491049,46.32539067917241,57.22086039033191,2.391060517607645,2457750.609261926,121.6258304184494,0.4867160398011686,2008.0,10.0,8.0,Medium,High,False
3430385,1224054000000.0,Very Slow,38169.4103204414,23716.9872071654,,,4377915.0,,3.754,2454748.5,1.912726895250855,199.9137789466015,223.3586091757618,2.888916687888209,2454786.35953398,345.8941295529985,0.3725843655261288,2008.0,10.0,15.0,Medium,High,False
3561032,1224054000000.0,Slow,,34500.0043228661,0.4572716821,177.878692627,68406872.0,42506060.0,4.406,2455654.5,1.493006253161976,7.128324772022303,67.8094553089963,1.689944483994041,,94.19228473740868,0.5402709716705549,2008.0,10.0,,Medium,,False
2286079,1224054000000.0,Slow,62732.6680008578,38979.6402919775,0.2888850833,112.3762969971,,26853546.0,6.318,2458000.5,0.9112986740691428,27.36514338555772,208.7958439488911,1.390683621553393,2458150.213479185,190.3812457064582,,2008.0,10.0,15.0,Low,,False
3438960,1224054000000.0,,77419.4452760599,48105.4325383384,0.2105432387,81.9013214111,31496822.0,19571218.0,3.1,,2.213450487624295,40.02023454287909,243.8015973480019,,2454709.557834396,24.22557957866437,,,10.0,15.0,High,High,True
3455742,1224054000000.0,,66534.77891101,,0.2399133541,93.3262939453,35890528.0,,,2454922.5,0.9643924471731348,6.7143302281723,15.79615045208358,1.074263221882455,2454763.579218432,,1.040694772843483,2008.0,10.0,15.0,Low,,False
3736807,1224054000000.0,Very Slow,28291.6014334075,17579.3009017748,0.237450386,92.3682022095,,22072392.0,6.063,,,255.2330250849039,83.61802548803247,,2458026.626921546,334.1003631775795,0.991300746095974,2008.0,,15.0,Low,,False
3256321,,Fast,93283.4784933529,57962.7258449392,0.4743450483,184.5202331543,,44093128.0,7.608,2458000.5,0.7510941604690496,48.22984936033798,,1.083676624638414,2457903.1634410834,147.379977025255,1.514127668637044,2008.0,,15.0,Low,Low,False
3092375,1224658800000.0,Slow,59836.6900526749,37180.1922163413,0.3836840696,149.2530975342,57398320.0,35665664.0,4.492,2458000.5,,26.6973977086395,,,2457996.0915236007,2.460979121515196,,2008.0,,22.0,Medium,High,False
3432678,1224658800000.0,Slow,,,,,85540.1796875,,3.203,2454761.5,,208.9416504765725,,3.929210084839795,,11.55683705486893,0.2761427321333272,2008.0,10.0,22.0,High,,False
3434370,1224658800000.0,Slow,,32368.0658186194,0.1653331205,64.3145828247,24733484.0,15368674.0,4.513,2454768.5,1.446552611020428,32.84933377859295,329.0235581347567,1.758711492198192,2454731.825242692,20.77638441439782,0.5665036646335514,2008.0,,,Medium,,False
3609842,1224658800000.0,Very Slow,15802.2647843704,,0.3588155669,,53678048.0,33353992.0,3.248,2458000.5,2.534058874652402,168.3689933251595,,,2457689.432654001,76.00347451194187,0.2443312533103524,2008.0,,22.0,High,,False
2190491,1224658800000.0,Very Slow,18127.1040309004,11263.4775018669,0.0633918195,24.6594181061,9483281.0,,,2458000.5,1.31903536422791,189.7861528376664,232.298651001016,1.628497320777648,,289.719815069093,0.6506080233779208,2008.0,10.0,22.0,Low,Low,False
3614398,,Slow,60496.342298266,37590.0744686086,0.43253385,,64706144.0,40206536.0,6.035,,,210.2723173691483,289.199971990249,1.147568277054655,2457425.7602354744,170.2958177164943,0.9745681996243084,2008.0,,22.0,Low,,False
2478784,,,60496.3009505023,37590.0487767163,0.4325336361,168.2555847168,64706108.0,40206512.0,6.036,,1.007463701210886,,,1.147444562876659,2458164.1704273676,,0.9746753049493212,2008.0,10.0,22.0,Low,,False
2307493,,Slow,57871.5299111639,35959.1181273007,0.2715249776,105.6232147217,40619556.0,,,,2.078833739834803,78.60008286750406,324.1354782122878,,2458054.9529475938,342.094113302083,0.3288322761060216,2008.0,,8.0,High,Low,False
3430408,1226131200000.0,Slow,47386.6536516624,,0.1873837839,72.8922958374,28032216.0,,,,1.88518115929324,164.0221997456255,297.0109376537374,2.85201726872902,2457653.6734598167,132.0647037169756,0.3807802702968468,2008.0,11.0,8.0,Medium,,False
3655395,1226131200000.0,Very Slow,14377.7933171223,8933.8016308531,,,6460553.0,4014401.5,6.696,2458000.5,0.8845289977542871,92.19900327426852,160.6566210346679,,,4.383982771558135,1.184775217558487,2008.0,11.0,8.0,Low,High,False
3733933,1226131200000.0,Slow,64938.0953348928,,0.3765249261,146.4682006836,56327328.0,,,2458000.5,0.8515275457794295,227.1365037671775,330.2186154684936,1.045936731138003,,337.6353924974111,1.254313284233187,,11.0,8.0,Low,Medium,False
3433062,1226736000000.0,Very Slow,14685.5556149846,9125.0331542109,0.0800451246,,,7440659.5,4.985,2454765.5,1.294631092051966,205.7815353413064,240.6998315082122,1.584756068857449,2454819.1175004914,324.1250264946762,0.6690907479193433,,11.0,15.0,Low,High,False
3439808,1226736000000.0,Very Slow,,22814.8982952728,0.0557908311,21.7026329041,,5186081.5,4.19,2454791.5,1.632102919679979,59.07687118699286,324.0859524823657,,2454760.0470809466,14.8676975787482,0.4726969078280011,2008.0,11.0,15.0,,High,False
3441128,1226736000000.0,Very Slow,27239.9306060082,,0.0592418635,23.045085907,,5506875.5,,2454806.5,1.959171480164842,269.9380585741846,122.3450052235937,,2454768.967886937,13.48957958454529,,2008.0,11.0,15.0,Medium,High,False
3550308,,,58883.741067798,36588.0667762659,0.1785335718,69.4495620728,26708242.0,16595732.0,4.18,,,40.60257951316279,307.4340289313652,2.390415065157165,2457746.9827837865,119.9839642081886,0.4732773813168179,,,15.0,Medium,High,False
2003360,1226736000000.0,Very Fast,126807.6672439751,78793.3530161244,0.4543975546,176.7606506348,67976904.0,42238892.0,,2458000.5,2.466206976233175,,,4.304879282913143,,108.0133376137015,0.2544835948527839,2008.0,11.0,15.0,High,Low,False
2164202,1226736000000.0,,,21624.1934170095,0.2798004729,108.8423843384,,,6.099,2458000.5,0.9882461226873592,342.9446180859713,56.11674907775181,1.264208478568475,2458009.8649080875,350.6047159542996,1.003243593851157,2008.0,,15.0,,,True
3347493,1226736000000.0,Very Slow,18064.5944971949,11224.6365085487,0.1704974516,,25506056.0,15848728.0,6.137,,0.9852787809445104,,38.43986871183503,1.156577246951733,2458178.54520987,180.5697455617913,1.007779173441085,2008.0,11.0,15.0,Low,,False
3566465,1226736000000.0,Slow,47271.894011856,,,63.8132133484,24540670.0,15248865.0,,2455707.5,1.007766352695379,65.77765885158422,,1.09440660141355,,168.7280905964946,0.9742362675000776,2008.0,11.0,,Low,High,False
3460325,,Very Slow,,13280.1353873948,0.2299178747,89.4380493164,34395224.0,21372202.0,,,1.147375257726469,236.91575757619,281.5018594183563,1.36479594568003,,327.5472074943749,0.8019473438165573,2008.0,,15.0,Low,,False
3437790,1227340800000.0,Very Slow,,23740.0573155155,0.0146493386,5.6985926628,,1361741.125,3.825,,,229.1250870931608,237.4916965747519,2.821843475815324,2454827.2015035446,,,2008.0,11.0,22.0,Medium,High,False
3441126,1227340800000.0,Slow,50256.6151713624,31227.5062435613,,,,7442430.5,,2458000.5,2.379313414862299,39.67670007165633,334.4795269856299,3.841187475725869,2457438.118810516,151.0279682876921,,2008.0,,22.0,High,,True
2085236,,Slow,48332.7257374465,30032.0761672484,0.099425657,38.6765823364,14873867.0,9242192.0,,2458000.5,,54.39857977972615,293.8497914234173,1.617976121298759,,182.7069205308997,0.7190245267313875,,11.0,,Low,Low,True
2386454,1227340800000.0,,,81534.2849014399,0.0744679477,,11140247.0,6922228.5,,2458000.5,1.222218947857262,240.6348262392476,27.35725153426528,2.33335995073629,,204.6678442100142,,2008.0,,,Low,Low,True
3618806,1227340800000.0,Very Slow,25567.3349342048,15886.5476428674,0.1202967307,,17996136.0,11182280.0,,,,66.61778612118353,,1.417324808494084,2458231.1819429877,190.3255217219782,0.7355342862152034,2008.0,11.0,22.0,Low,,False
3429846,1228723200000.0,,32113.8201793311,19954.2789886516,0.2133372644,82.9881896973,31914800.0,19830938.0,3.9,2458000.5,,225.5252117574918,235.1178280436753,2.618060744065361,,170.7504668866418,,2008.0,,8.0,Medium,,False
3552575,1228723200000.0,,27851.423330011,17305.7913463616,0.1656814276,,,15401050.0,6.006,2458000.5,1.00857561475492,71.56159720570867,,1.15594914403479,2457989.6072440706,,0.9730639395201908,2008.0,12.0,8.0,,Low,False
3619158,,Slow,50759.0997771866,31539.7306365524,0.4126964331,160.5389099121,61738508.0,38362528.0,,2458000.5,1.198493995862298,250.1217565997544,164.3098074072296,1.366286970626364,,236.1616511726909,0.7511908337207044,2008.0,,8.0,Low,High,False
3669052,1228723200000.0,Very Slow,,,0.2274207418,88.4666671753,34021660.0,21140080.0,,,1.098756454473467,30.83325542490622,297.9596491984008,1.680978340850997,2458095.1529078144,278.9998402586597,,2008.0,,8.0,Low,,False
3696305,,Slow,48070.905807532,29869.3914446856,0.2697781988,104.9437179565,40358244.0,,6.544,,,,,,2458056.7500819447,,1.138237467180587,,,8.0,Low,Medium,False
